task_code,phraseid_1,phrase_1,phraseid_2,phrase_2,phraseid_3,phrase_3,phraseid_4,phrase_4,phraseid_5,phrase_5,phraseid_6,phrase_6,phraseid_7,phrase_7,phraseid_8,phrase_8,phraseid_9,phrase_9,phraseid_10,phrase_10,phraseid_11,phrase_11,phraseid_12,phrase_12,phraseid_13,phrase_13,phraseid_14,phrase_14,phraseid_15,phrase_15,phraseid_16,phrase_16,phraseid_17,phrase_17,phraseid_18,phrase_18,phraseid_19,phrase_19,phraseid_20,phrase_20
sentiment,895,variety and very,606,'s as,2119,do nt,1560,wife,1163,Way too,2283,Gold and,997,probably best,1398,really first,994,Luxury,523,'s very comfortable,2048,n't ever,339,and consistent,829,Pretty,1173,is concerned,365,problems,72,always consistent,572,smaller,577,WORST,1267,loved,2513,are There
sentiment,1072,nt dissapointed,2595,VERY WELL LIKE,1942,was poor and,2412,still itchy,2637,also more,485,pardon,482,the was difficult,2926,be safe and,3080,great work,1269,was cheap,1849,Not warm,715,flaws worn,1109,stiff breaks,923,vastly simply,1186,The is concerned,225,not just,1784,Perfect for,1103,The ripped,1635,was pretty and,999,clearly n't
sentiment,69,the are hard,2835,was supportive and,2743,too hot,1614,the are so,2860,Decent nice,2796,'m avid,2913,am not terribly,454,properly,1936,not most,21,was much,2764,Cute modern,1222,n't fears,2547,Really comfy,2302,are definetely,1517,were long,838,comfortable and pretty,1793,goodwill and,2320,n't hurt,1589,warm,1217,greedy enough
sentiment,2517,oddest,1822,The undersized,2209,Fits super,940,are deceiving,1628,Good and,2475,never bad,3025,The are particularly,3063,would n't,377,nice !,2228,work perfect,986,the is off,3060,just SOOOO,1520,just how,17,comfortable and comfortable,1954,are EXTREMELY,1083,soft works fine,658,available and,1054,absolutely work,620,BROKE ALREADY,1435,NOT smart
sentiment,1839,are n't enough,1378,poorly,668,very bad,2077,the poor,1076,was willing,3007,n't return,633,be dissapointed,1374,definitely again,8,super and not,2820,definitely disappointment,1565,were scratchy,526,are not cute,3105,Not even,92,trendy and comfy,2237,even enough,1816,trash now,2047,fit perfectly,2508,was small,2574,was worn and,755,best and work
sentiment,1530,pretty and very,2836,was shiny,2425,bust and,1400,too far,1430,does NOT,2349,disappointed and,1408,really n't,2384,the unfinished,2354,too small,1481,the was so,1238,cleaner and,1145,were solid,2267,ROOMY AND,513,very perfectly,681,worth well like,2678,almost useless,3049,killer the,2009,Better and,146,the was incorrectly,3009,not fancy
sentiment,2900,was return,503,attractive,1636,was bad,1668,not pure,2642,Terrible,2758,are stylish,1425,already broken,1231,construction- really,1531,slip,2322,really not,327,worn and not,2091,was compact,1698,unbelievably,2505,and nice,2635,n't consistent,739,be manipulate,1215,actually like,2381,loved roomy,2465,are amazing,865,be disappointed
sentiment,1629,best and most,1348,still hurt,1683,doubtful the,3027,definitely recommend,1013,also dark,459,are comfortable and good,329,soft and comfortable,1658,so surely,1415,construction- likes,2952,right and,2073,like gold,826,is super nice,623,the expensive,404,is uncomfortable and,2201,ridiculous And,2487,fine comfy,629,hard maybe,2076,about now,476,near impossible,1749,honest !
sentiment,2762,better and eager,1634,love and,2509,am normally satisfied,1854,and work,1905,dirt The,1482,badly infected,4,poorly and n't,2730,am returning,1756,The were also,462,poorly and just,2512,long Recently,2383,is half,817,rather uncomfortable,1265,is least,556,not worth,695,fit better,967,'re very warm,2293,very often,284,fit like,129,hard the
sentiment,194,favorite But,2225,'s worthless,3085,instead the,2261,roomy and perfect,1218,never disappointed,1818,obviously pretty,549,Keen,939,is too expensive,180,'m picky,942,well nice,990,cheap the,439,very happy,2098,well Very,1825,n't available,949,just always,855,was upset,371,fit enough,2027,wrong somehow,1662,n't better,2301,be way
sentiment,301,proper refund,511,Worst ever,188,Great !,1505,been worn and,916,super,2382,Shed,1318,broke and when,107,The horrible,2168,was wrong,2484,super excited,2192,now not,2418,Good value,2569,the loose,1827,noticeably The,1845,is also,1463,and fair,567,strong easy,1998,not too,2092,negative not,2683,are fairly and nice
sentiment,863,and soft,1748,Sent back,714,was n't great,1602,fits right,963,PERFECT !,717,works day,2063,lengthwise the,2568,'s pretty,2744,soft and,3088,support and comfort,1702,clunky and,2507,n't like the,2737,Perfect,1488,be best,2887,dull BLAH,2973,tank also,1979,n't bad,474,are really cold,2965,just apart,2100,excellent comfortable and
sentiment,1296,falls either,1788,maybe small,437,pull,2187,honestly else,244,is great and,2265,smell bad,1969,Finally comfortable,2601,negative,3132,quite happy,2816,fit great,320,perfectly but,1840,still too,510,super comfortable and,1574,not how,1452,just hung,812,how comfy,296,not impressed,958,comfort and unfortunately,1356,AND ROOMY,2348,defective So
sentiment,848,wise,1639,tarnished and,1027,the is uncomfortable,1454,comfortably,2298,dark,2263,n't fault,2000,are fairly,2822,is definitely,2713,securely and,406,fit fine,113,warm and,386,are more comfortable,1149,The is unpleasant,1413,also comfortable warmer,42,are beautiful and well,2852,and pretty,768,now super comfortable,1977,great watch,2807,am ever,1177,lost now
sentiment,1613,not work top,51,fair amount,1890,are not warm,173,great and really,89,small,2166,Great,2491,is just boring,1580,like school,1776,are almost invisible,3032,waste,2623,'s not fancy,136,n't fitting,1156,pretty nice,3013,support comfort,1861,is pretty nice,3066,'s great and,682,breaking,30,Love love love,3077,were small,632,comfortable for
sentiment,364,Liked,2459,cheap flimsy,767,The worn,208,Definitely abuse,2633,horrible the,291,be warned,3121,bulky,475,are doubtful,1814,hates falling,1557,the was really,701,scratch the,1421,GOOD AND,2233,the swelling,2906,comfortable and better,1001,is smart,66,So more,1975,n't the,920,and easy,1050,comfortable and well,1152,broke when
sentiment,953,am comfortable,328,is good and,1193,not like comfortable,177,comfortable Like,2869,IS NOT LIKE,514,Right the,709,Not too,1065,super soft like,708,waste the,1952,Very stiff,2255,Unfortunately when,2118,and incredibly,539,haste,33,good and soft,2554,n't enough the,3029,is way,1059,Thank for,2219,is soft and comfortable,248,n't more,199,like watch
sentiment,332,joke Not,2761,Great great,2651,upset and,1363,been wrong,160,but,2929,stylish and,1212,does n't,1162,is not adjustable,852,fallen,1985,stiff and,794,well so,688,and clearly,2639,still n't,2251,abuse,1404,Very warm,2088,super warm,1922,The is much,1055,be good,871,am very pleased,2186,right the
sentiment,272,next the,3114,work and warm,2028,was too,557,very great,1195,even top,2599,stiff the,2790,was hesitant,558,is not good,1597,is n't,904,MUCH SMALLER,1355,loose,1691,is boring,660,and ideal,2221,is so,67,nice and smooth,1287,be very comfortable,345,is very inexpensive,157,however flawed,2759,was when,656,tank
sentiment,94,n't praise enough,1153,great great and,2608,so disappointing,130,is pretty,1334,loving !,2951,is stiff and,1248,are extremely comfortable,2754,exactly the,1717,was just,564,been durable and,854,well likes,527,not sexy,1118,very comfortable,2326,are best,2866,is good,285,was really cute,1251,NOT EVEN,595,very well comfortable,108,Hate the,229,therefore comfortable
sentiment,1457,soft and fancy,1105,partner,1178,is soft warm,941,saw,85,were very good,3065,also smaller,2437,totally the,1305,is best,2539,not well,1364,nt fit,2958,mistaken,1831,is variety and,2523,are absolutely work,2500,work loves,1110,safe and like,2546,'s pretty and,1498,best for,1327,again n't,985,are not,608,are still comfortably
sentiment,1542,love and so,2946,quite disappointed,1523,were cheap and,2243,be returning,2029,is soft and,2591,not thrilled,1803,nt even,2615,hurt really,2206,Definitely not,1114,was smaller,1144,n't flattering,322,fine and comfy,1573,the be too,1996,like top,323,sure funny,1052,and flexible,576,The are too,584,not where,2891,is so perfect,2178,m irritated
sentiment,3023,lose,1412,bad the,1240,be realistic,1521,ever so,2153,concerned,1456,rather shapely,1312,comfortable good support,1354,loves,3016,winner!Really nice,957,tough,779,IS NOT,3069,sack,1910,comfortable appealing,2200,happy time,1584,almost now,359,are super,711,the bitter,3079,tight where,2436,fit well,2502,So unfortunately
sentiment,1075,and well,2788,Returned,859,bad missed,602,very durable,2555,too all,1718,support work,1315,right time,175,benefit for,1386,are definitely disappointment,568,just comfortable,2469,Love !,622,loose just,2244,happily,2575,just return,128,and eager,778,even when,1543,however the,2624,very dull,1583,so perfect,1198,was worth
sentiment,860,shine,276,so too,340,and comfy,1146,recommend !,1841,are cute,2611,was Rockabilly,1496,were joke and,2792,Here trick,2141,frequently not,544,attractive and n't,2941,totally love,178,good luck,1746,nonsense and,1778,Very the,122,Warm,517,however very,314,are tight,833,the worst,873,sending back,3050,particularly bothersome
sentiment,3055,too So,2107,picky,3071,am not pleased,247,nice smoother,2889,still together,491,sorely,1575,now return,46,sufficiently broken,2075,was n't available,294,is sturdy cute,1227,Not pleased,1445,happily likes,1607,Not just,226,difficulty,1079,is nightmare,2858,was way good,1159,convenience and,1741,just slightly,3091,better but,1571,and cool
sentiment,448,n't fully,2879,problem cheaply,317,bust too,2319,skinny,2838,the sleazy,142,be cute,1902,however not,1616,Mistake As,331,perfect weight,1087,n't still,3017,the is bad,1085,somewhat the,1775,cute flattering,2514,way too,1164,always really,718,was barely,617,awesome and,2162,well,228,does not,1393,TOOOOO Small
sentiment,2099,are also,140,then there,2587,durable and comfortable,1883,then refuse,1774,the is stuck,2049,is so super,597,cute and like,1196,so glad,2050,refund and,318,not better,1567,enough,547,Vanity disappointing,2751,is correct,1632,Loved,2714,fits well,2797,'re not,1957,falling again,578,was absolutely,1815,were WAY,2594,excellent
sentiment,1730,is Totally,900,issues,571,cute and so,687,too then,1242,n't really,734,There really,2815,unbelievably well,2286,are actually ugly,1785,be too difficult,2902,did NOT,1479,fell when,2741,Enjoy !,2924,not positive,1877,are even,2675,was so disappointed,619,excellently and,2654,"not found,&#34",642,were still,1459,Died cheap,2257,well and not
sentiment,3051,beautifully,733,cheap garbage,1820,is Totally comfortable,2567,Not at,1615,is excellent comfortable,2966,apparently right,3,sagging muffin,2598,poor and as,2183,are well and good,2193,are decent,2250,complain,2537,well enough,2549,The is quickly,2582,irritated,3127,is top,1124,super warm and,1959,were Gold and,409,great great,1293,Flare,3006,so sometimes
sentiment,992,Really great,2411,very nice,1289,n't hot,1310,supportive and too,2983,Better support and,1826,be most consistent,1005,too expensive,2190,there overall,2163,is sturdy easy,1799,are beautiful well,2467,not disappointed,2552,removing,1871,just charm,1090,are so flattering,691,flimsy and,151,was n't hot,884,enjoy and,1798,very just,1143,like but,2919,well and really
sentiment,944,was n't expensive,1011,never stupid,2673,the was awful,903,ridiculous When,7,properly and,1432,durable and,95,the was worn,1151,available,171,really easily,2948,work favorite,2857,are nice,2519,comfort and support,528,very warm,2247,be worn,1304,the worn,758,shiny and,2969,supportive and,1621,The was really,2202,are pretty,699,NEVER WORST
sentiment,2841,stab,781,was comfortable,858,were great,2722,back The,190,ever impressed,902,is very well,637,oversize,461,really then,1622,were Gold,2845,The are bothersome,2291,was n't willing,821,now super,1507,much smaller,2413,are ugly,2332,be nice,2873,extremely disappointing,2944,be quite happy,1330,good support,2728,be enough,686,is safe
sentiment,1518,is really,2626,not warm,2451,strangely,2533,and works,1224,But,2886,are enough,1983,be smaller,1037,support,2215,bent and,2454,was shriek,2793,more like,249,the killer,551,awful,3067,Not returning,391,is awesome,123,suspect n't,3131,complaints n't,760,the is just,1728,buckle,1455,were good
sentiment,3015,are actually,2531,sadly returned,3075,comfortable and very,2114,were like,1988,muffin The,2079,scratchy somewhat,2812,was very comfortable,987,not flimsy,1092,unbelievably comfortable,2271,comfy and stylish,3014,'m still upset,972,lose more,2426,is sleazy,2156,cheap not,2480,broke and,2521,itchy n't,135,not recommend,639,the Needless,1259,n't So,2643,is rather
sentiment,1446,was very disappointed,483,and comfort,1089,still likes,2912,are perfect,1375,were just fine,238,weird the,753,Thus far,1671,am thrilled,3054,cringe,2446,dull,25,The is sleazy,2207,very comfortable well,601,then the,313,are trendy comfy,943,joke cheap,1126,madden,885,are flattering,402,sorry,552,overall the,1319,be supportive
sentiment,3046,are available variety,2333,definitely poorly,1731,the trash,2430,much expensive,298,so bad,2875,comfortable but,694,was not flattering,2690,merely uncomfortable,2325,the are almost,1244,Small,168,Better and so,882,was very,215,'m upset,1216,well and well,1270,Do n't,2439,lovely,2795,turned,773,is definitely tough,1391,broke completely,487,loser the
sentiment,2368,still convenience comfort,1116,am so thrilled,299,WELL,2080,Sent,374,also very,9,directly the,3011,was n't defective,28,nt comfortable,2197,are available and,2602,fraudulent,1440,is great,2443,so excited,1829,CHEAP DEFINATELY,655,and Sexy,809,really good polished,1872,only barely,1317,been perfect,2550,the are really,341,Otherwise beautiful,1526,pleased
sentiment,2311,Just like,1524,not Also,1590,are nonsense and,2646,was VERY,2583,Trust Good,3035,very there,849,good time,2614,POORLY everywhere,1199,PERFECT,211,is least comfortable,1365,am very hard,1263,crappy and,2025,the are too,1638,and smooth,1268,was way,592,The is not,275,COMFORTABLE AND,2968,was fault,1581,as the,2925,cheap knock
sentiment,2078,disappointed very,70,was just glad,1245,was n't difficult,1148,champion years,1491,again here,2164,fits perfectly,804,very fast,2636,already off,1743,Decent and nice,1564,n't well,928,the hurt,3092,is excellently and,481,is super and excellent,846,like !,2417,Not,235,love awesome,2809,is why,2627,hot comfortably,2833,VERY disappointed,1569,great comfortable
sentiment,1801,am only,185,pretty the,265,less instead,435,Soft comfy pretty,2700,way the,1681,is unbelievably and,2750,work and,2463,n't that,588,just cute,1254,sturdy and,1181,certainly comfortable,295,important good,2234,Cute Cute,363,not back,1932,are not willing,2155,hated the,1357,available and normally,20,'s bad,2767,fit promised,2433,sent back
sentiment,78,was properly,1261,were joke,1185,very soft,1121,Fit great,589,returning,2167,'re more comfortable,2535,the is generally,1333,n't how,2447,liked but,48,LOVES,2174,the fell,501,very comfy stylish,2847,never breaks,1729,n't any,3122,be perfectly good,1123,adorable,2329,sensitive but,2561,awful and,1700,warm enough,237,incorrectly
sentiment,91,'m literally,2212,is gold,1541,and protective,921,hurt extremely,2227,roomy perfect,1946,very difficult,2932,enjoy and also,626,bothered so,3119,was upset and,1036,nt Waste,3053,very uncomfortable,605,'s just cute,1742,extremely uncomfortable,722,Much better,1417,'re super and,1757,was indifferent,420,'s pretty useful,158,just fine,2113,are much easier,1034,and improved
