,eidx,aidx,pattern,phrase,TQBAFc_level,TQBAFc_base_score,TQBAFc_class,TQBAFc_strength,TQBAFc'_base_score,TQBAFc'_class,TQBAFc'_strength,BQBAFc_level,BQBAFc_base_score,BQBAFc_class,BQBAFc_strength,BQBAFc'_base_score,BQBAFc'_class,BQBAFc'_strength
8160,820,11,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT']]",150p .,2,0.40619629622433506,Negative,0.709121078216178,0.40619629622433506,Negative,0.709121078216178,2,0.40619629622433506,Negative,0.011981002862370083,0.40619629622433506,Negative,0.011981002862370083
8161,820,13,"[['SPACY:POS-PROPN'], ['SPACY:POS-PROPN'], ['SPACY:POS-PROPN']]",Netcollex Ltd. PO,3,0.6206162132372631,Positive,0.9055995742617047,0.6206162132372631,Positive,0.9055995742617047,2,0.6206162132372631,Positive,0.9337087587972601,0.6206162132372631,Positive,0.9337087587972601
8162,820,17,"[['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN']]",. Netcollex,2,0.5654686971195718,Negative,0.7112860880084935,0.5654686971195718,Negative,0.7112860880084935,3,0.5654686971195718,Negative,0.4115455469289114,0.5654686971195718,Negative,0.4115455469289114
8163,820,21,"[['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN'], ['SPACY:POS-PROPN']]",. Netcollex Ltd.,3,0.041988758158458706,Positive,0.10119920407666838,0.041988758158458706,Positive,0.10119920407666838,2,0.041988758158458706,Positive,0.21789945474215192,0.041988758158458706,Positive,0.21789945474215192
8164,820,22,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]",Kit -,2,0.4994166021573368,Negative,0.4994166021573368,0.4994166021573368,Negative,0.4994166021573368,1,0.4994166021573368,Negative,0.34549345196667636,0.4994166021573368,Negative,0.34549345196667636
8165,820,32,"[['SPACY:POS-VERB'], ['SPACY:POS-PROPN']]",billed Netcollex,2,0.4947560564720762,Negative,0.6204330173276887,0.4947560564720762,Negative,0.6204330173276887,2,0.4947560564720762,Negative,0.34083290628141577,0.4947560564720762,Negative,0.34083290628141577
8166,820,35,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN']]",150p . Netcollex,3,0.6058495639836858,Negative,0.6058495639836858,0.6058495639836858,Negative,0.6058495639836858,1,0.6058495639836858,Negative,0.7550124158223597,0.6058495639836858,Negative,0.7550124158223597
8167,820,44,"[['LEMMA:.'], ['SPACY:POS-PROPN']]",. Netcollex,3,0.07190267520829868,Positive,0.1065077890645871,0.07190267520829868,Positive,0.1065077890645871,2,0.07190267520829868,Positive,-0.0652791737680051,-0.07190267520829868,Negative,0.0652791737680051
8168,820,57,"[['SPACY:POS-VERB'], ['SPACY:POS-PROPN'], ['SPACY:POS-PROPN']]",billed Netcollex Ltd.,3,0.2513539217112251,Negative,0.2513539217112251,0.2513539217112251,Negative,0.2513539217112251,1,0.2513539217112251,Negative,0.2790942824326439,0.2513539217112251,Negative,0.2790942824326439
8169,820,61,"[['LEMMA:.'], ['SPACY:POS-PROPN'], ['SPACY:POS-PROPN']]",. Netcollex Ltd.,4,0.06921022771257686,Positive,0.06921022771257686,0.06921022771257686,Positive,0.06921022771257686,1,0.06921022771257686,Positive,0.11288078131564772,0.06921022771257686,Positive,0.11288078131564772
8170,820,65,"[['SPACY:POS-PROPN'], ['SPACY:POS-PROPN'], ['SPACY:POS-VERB']]",Kit Strip have,3,0.998701546192495,Positive,0.998701546192495,0.998701546192495,Positive,0.998701546192495,1,0.998701546192495,Positive,1.311794091752492,0.998701546192495,Positive,1.311794091752492
8171,820,73,"[['SPACY:POS-PROPN'], ['SPACY:POS-PROPN'], ['SPACY:POS-PROPN'], ['SPACY:POS-NUM']]",Netcollex Ltd. PO 1013,4,0.5207560579250406,Positive,0.5207560579250406,0.5207560579250406,Positive,0.5207560579250406,1,0.5207560579250406,Positive,1.8137646116087573,0.5207560579250406,Positive,1.8137646116087573
8172,820,84,"[['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN'], ['SPACY:POS-PROPN'], ['SPACY:POS-PROPN']]",. Netcollex Ltd. PO,4,0.04921066412384249,Positive,0.04921066412384249,0.04921066412384249,Positive,0.04921066412384249,1,0.04921066412384249,Positive,0.6250147708935485,0.04921066412384249,Positive,0.6250147708935485
8173,820,95,"[['SPACY:POS-PROPN'], ['SPACY:POS-NUM'], ['SPACY:POS-PROPN']]",Ltd. 1013 IG11,3,0.5924955829710368,Negative,0.5924955829710368,0.5924955829710368,Negative,0.5924955829710368,1,0.5924955829710368,Negative,-0.5760708644463455,-0.5924955829710368,Positive,0.5760708644463455
8225,824,10,[['SPACY:POS-PROPN']],Miles,1,0.9235389011439626,Positive,1.1128405405137178,0.9235389011439626,Positive,1.1128405405137178,2,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
8226,824,18,"[['SPACY:POS-PROPN'], ['SPACY:POS-NOUN']]",Miles smiles,2,0.18930163936975522,Positive,0.18930163936975522,0.18930163936975522,Positive,0.18930163936975522,1,0.18930163936975522,Positive,1.1128405405137178,0.18930163936975522,Positive,1.1128405405137178
8227,824,72,[['SPACY:POS-ADP']],on,1,0.3925845646686396,Positive,0.7084848261992489,0.3925845646686396,Positive,0.7084848261992489,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
8228,824,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",smiles frm,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
8229,824,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",.. nyt,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
8230,824,99,"[['SPACY:POS-NOUN'], ['SPACY:POS-ADP']]",miles from,2,0.3159002615306093,Positive,0.3159002615306093,0.3159002615306093,Positive,0.3159002615306093,1,0.3159002615306093,Positive,0.7084848261992489,0.3159002615306093,Positive,0.7084848261992489
8236,826,34,[['LEMMA:free']],free,1,2.1601300678576285,Positive,2.1601300678576285,2.1601300678576285,Positive,2.1601300678576285,1,2.1601300678576285,Positive,2.1601300678576285,2.1601300678576285,Positive,2.1601300678576285
8237,826,62,"[['LEMMA:to', 'SPACY:POS-ADP']]",to,2,0.5199640501080655,Negative,0.5199640501080655,0.5199640501080655,Negative,0.5199640501080655,1,0.5199640501080655,Negative,0.49275817086522156,0.5199640501080655,Negative,0.49275817086522156
8238,826,72,[['SPACY:POS-ADP']],to,1,0.3925845646686396,Positive,0.4485028011452162,0.3925845646686396,Positive,0.4485028011452162,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
8239,826,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",eyes philosophy,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
8240,826,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,0.42906842814550866,0.16908640309147593,Negative,0.42906842814550866,2,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
8241,826,99,"[['SPACY:POS-NOUN'], ['SPACY:POS-ADP']]",eyes in,2,0.3159002615306093,Positive,0.3159002615306093,0.3159002615306093,Positive,0.3159002615306093,1,0.3159002615306093,Positive,0.5121925438649291,0.3159002615306093,Positive,0.5121925438649291
8287,833,1,[['SPACY:POS-NUM']],2,1,1.182645880085895,Positive,0.48631388726676916,1.182645880085895,Positive,0.48631388726676916,2,1.182645880085895,Positive,1.182645880085895,1.182645880085895,Positive,1.182645880085895
8288,833,4,"[['SPACY:POS-PROPN'], ['SPACY:POS-PROPN']]",Haf u,2,1.0984470320493276,Positive,2.0971485782418227,1.0984470320493276,Positive,2.0971485782418227,2,1.0984470320493276,Positive,1.560216482621309,1.0984470320493276,Positive,1.560216482621309
8289,833,10,[['SPACY:POS-PROPN']],Haf,1,0.9235389011439626,Positive,2.7066322988411073,0.9235389011439626,Positive,2.7066322988411073,3,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
8290,833,11,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT']]",2 ?,2,0.40619629622433506,Negative,0.40619629622433506,0.40619629622433506,Negative,0.40619629622433506,1,0.40619629622433506,Negative,-0.18512664381861244,-0.40619629622433506,Positive,0.18512664381861244
8291,833,22,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]",Haf ?,2,0.4994166021573368,Negative,0.31405518054467785,0.4994166021573368,Negative,0.31405518054467785,2,0.4994166021573368,Negative,0.037647151585355476,0.4994166021573368,Negative,0.037647151585355476
8292,833,27,"[['SPACY:POS-NUM'], ['SPACY:POS-VERB']]",2 come,2,0.2901356965947908,Negative,0.2901356965947908,0.2901356965947908,Negative,0.2901356965947908,1,0.2901356965947908,Negative,-0.30118724344815667,-0.2901356965947908,Positive,0.30118724344815667
8293,833,49,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",u ? time,3,0.37072284322531784,Positive,0.37072284322531784,0.37072284322531784,Positive,0.37072284322531784,1,0.37072284322531784,Positive,-0.203798507877671,-0.37072284322531784,Negative,0.203798507877671
8294,833,65,"[['SPACY:POS-PROPN'], ['SPACY:POS-PROPN'], ['SPACY:POS-VERB']]",Haf u eaten,3,0.998701546192495,Positive,0.998701546192495,0.998701546192495,Positive,0.998701546192495,1,0.998701546192495,Positive,2.558918028813804,0.998701546192495,Positive,2.558918028813804
8295,833,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",? time,1,0.5368741995176334,Negative,0.3515127779049745,0.5368741995176334,Negative,0.3515127779049745,2,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
8297,834,8,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN']]",Erm Woodland,2,0.0678297442936125,Negative,0.0678297442936125,0.0678297442936125,Negative,0.0678297442936125,1,0.0678297442936125,Negative,-0.2400165560877084,-0.0678297442936125,Positive,0.2400165560877084
8298,834,10,[['SPACY:POS-PROPN']],Woodland,1,0.9235389011439626,Positive,0.10141346462555745,0.9235389011439626,Positive,0.10141346462555745,3,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
8299,834,17,"[['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN']]",... Woodland,2,0.5654686971195718,Negative,0.5654686971195718,0.5654686971195718,Negative,0.5654686971195718,1,0.5654686971195718,Negative,0.25762239673825094,0.5654686971195718,Negative,0.25762239673825094
8300,834,22,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]",Woodland .,2,0.4994166021573368,Negative,0.18882699510522077,0.4994166021573368,Negative,0.18882699510522077,2,0.4994166021573368,Negative,0.19157030177601592,0.4994166021573368,Negative,0.19157030177601592
8301,834,45,"[['SPACY:POS-PROPN'], ['LEMMA:.']]",Woodland .,3,0.310589607052116,Positive,0.310589607052116,0.310589607052116,Positive,0.310589607052116,1,0.310589607052116,Positive,0.1190193052761001,0.310589607052116,Positive,0.1190193052761001
8302,834,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",magazine telephone,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
8303,834,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",", telephone",1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
8304,834,90,[['HYPERNYM:communication.n.02']],number,1,0.7838836930948891,Positive,0.7838836930948891,0.7838836930948891,Positive,0.7838836930948891,1,0.7838836930948891,Positive,0.7838836930948891,0.7838836930948891,Positive,0.7838836930948891
8306,835,72,[['SPACY:POS-ADP']],in,1,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396,1,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
8308,836,10,[['SPACY:POS-PROPN']],K,1,0.9235389011439626,Positive,0.28238779575789685,0.9235389011439626,Positive,0.28238779575789685,2,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
8309,836,22,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]","K ,",2,0.4994166021573368,Negative,0.4994166021573368,0.4994166021573368,Negative,0.4994166021573368,1,0.4994166021573368,Negative,0.037647151585355476,0.4994166021573368,Negative,0.037647151585355476
8310,836,25,"[['SPACY:POS-PROPN'], ['SPACY:POS-ADP']]",K if,2,0.28346900645745804,Negative,0.28346900645745804,0.28346900645745804,Negative,0.28346900645745804,1,0.28346900645745804,Negative,-0.37459272644884306,-0.28346900645745804,Positive,0.37459272644884306
8311,836,62,"[['LEMMA:to', 'SPACY:POS-ADP']]",to,2,0.5199640501080655,Negative,0.5199640501080655,0.5199640501080655,Negative,0.5199640501080655,1,0.5199640501080655,Negative,0.49275817086522156,0.5199640501080655,Negative,0.49275817086522156
8312,836,72,[['SPACY:POS-ADP']],if,1,0.3925845646686396,Positive,-0.009131963614122107,-0.3925845646686396,Negative,0.009131963614122107,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
8313,836,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,0.42906842814550866,0.16908640309147593,Negative,0.42906842814550866,2,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
8324,838,1,[['SPACY:POS-NUM']],4,1,1.182645880085895,Positive,1.3173568968592293,1.182645880085895,Positive,1.3173568968592293,3,1.182645880085895,Positive,1.182645880085895,1.182645880085895,Positive,1.182645880085895
8325,838,6,"[['SPACY:POS-ADP'], ['SPACY:POS-NUM']]",ur 4,2,0.3246880184788151,Positive,0.8842382525080845,0.3246880184788151,Positive,0.8842382525080845,2,0.3246880184788151,Positive,0.8497648333969933,0.3246880184788151,Positive,0.8497648333969933
8326,838,10,[['SPACY:POS-PROPN']],Thk,1,0.9235389011439626,Positive,0.7818043979152336,0.9235389011439626,Positive,0.7818043979152336,2,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
8327,838,25,"[['SPACY:POS-PROPN'], ['SPACY:POS-ADP']]",Thk of,2,0.28346900645745804,Negative,0.28346900645745804,0.28346900645745804,Negative,0.28346900645745804,1,0.28346900645745804,Negative,-0.7709314162427177,-0.28346900645745804,Positive,0.7709314162427177
8328,838,27,"[['SPACY:POS-NUM'], ['SPACY:POS-VERB']]",4 den,2,0.2901356965947908,Negative,0.2901356965947908,0.2901356965947908,Negative,0.2901356965947908,1,0.2901356965947908,Negative,-0.10407959676717415,-0.2901356965947908,Positive,0.10407959676717415
8329,838,31,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN'], ['SPACY:POS-NUM']]",... R 4,2,0.03454482577183454,Negative,0.03454482577183454,0.03454482577183454,Negative,0.03454482577183454,1,0.03454482577183454,Negative,0.177203731927503,0.03454482577183454,Negative,0.177203731927503
8330,838,67,"[['SPACY:POS-PUNCT'], ['SPACY:POS-ADP'], ['SPACY:POS-NUM']]",... ur 4,3,0.5595502340292694,Positive,0.5595502340292694,0.5595502340292694,Positive,0.5595502340292694,1,0.5595502340292694,Positive,1.4093150674262627,0.5595502340292694,Positive,1.4093150674262627
8331,838,72,[['SPACY:POS-ADP']],of,1,0.3925845646686396,Positive,1.0088694492245622,0.3925845646686396,Positive,1.0088694492245622,3,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
8332,838,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",E rest,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
8333,838,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",... Weiyi,1,0.5368741995176334,Negative,0.5541466124035507,0.5368741995176334,Negative,0.5541466124035507,2,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
8334,838,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593,1,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
8335,838,99,"[['SPACY:POS-NOUN'], ['SPACY:POS-ADP']]",R ur,2,0.3159002615306093,Positive,0.3159002615306093,0.3159002615306093,Positive,0.3159002615306093,1,0.3159002615306093,Positive,0.44676178308682246,0.3159002615306093,Positive,0.44676178308682246
8337,839,10,[['SPACY:POS-PROPN']],HMM,1,0.9235389011439626,Positive,0.7818043979152336,0.9235389011439626,Positive,0.7818043979152336,2,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
8338,839,25,"[['SPACY:POS-PROPN'], ['SPACY:POS-ADP']]",HMM if,2,0.28346900645745804,Negative,0.28346900645745804,0.28346900645745804,Negative,0.28346900645745804,1,0.28346900645745804,Negative,-0.8363621770208243,-0.28346900645745804,Positive,0.8363621770208243
8339,839,43,[['LEMMA:!']],!,1,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505,1,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505
8340,839,62,"[['LEMMA:to', 'SPACY:POS-ADP']]",to,2,0.5199640501080655,Negative,0.5199640501080655,0.5199640501080655,Negative,0.5199640501080655,1,0.5199640501080655,Negative,0.49275817086522156,0.5199640501080655,Negative,0.49275817086522156
8341,839,72,[['SPACY:POS-ADP']],if,1,0.3925845646686396,Positive,-0.009131963614122107,-0.3925845646686396,Negative,0.009131963614122107,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
8342,839,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",pound :),1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
8343,839,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,0.42906842814550866,0.16908640309147593,Negative,0.42906842814550866,2,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
8360,841,16,[['LEMMA:call']],Call,1,0.7208903038469555,Positive,0.7208903038469555,0.7208903038469555,Positive,0.7208903038469555,1,0.7208903038469555,Positive,0.7208903038469555,0.7208903038469555,Positive,0.7208903038469555
8361,841,72,[['SPACY:POS-ADP']],if,1,0.3925845646686396,Positive,0.7084848261992489,0.3925845646686396,Positive,0.7084848261992489,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
8362,841,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",what problem,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
8363,841,76,[['HYPERNYM:message.n.02']],problem,1,0.19380974620942865,Negative,-0.5865126675708814,-0.19380974620942865,Positive,0.5865126675708814,2,0.19380974620942865,Negative,0.19380974620942865,0.19380974620942865,Negative,0.19380974620942865
8364,841,77,"[['SPACY:POS-NOUN'], ['HYPERNYM:message.n.02']]",what problem,2,0.78032241378031,Positive,0.78032241378031,0.78032241378031,Positive,0.78032241378031,1,0.78032241378031,Positive,0.5865126675708814,0.78032241378031,Positive,0.5865126675708814
8365,841,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593,1,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
